# genome1: Human
# genome2: Mouse
# genome3: Rat
# genome4: Chicken
# block_id genome1_chr genome1_start genome1_len genome1_sign genome2_chr genome2_start genome2_len genome2_sign genome3_chr genome3_start genome3_len genome3_sign genome4_chr genome4_start genome4_len genome4_sign
0 2 207226877 3318 + 1 63813668 2863 + 9 61979507 2381 + 7 13461236 4175 -
0 2 207242371 38267 + 1 63819252 31513 + 9 61984789 1061 + 7 13457283 1010 -
0 2 207511082 174340 + 1 64082688 146836 + 9 62253343 143365 + 7 13339340 63846 -
0 2 207832875 26900 + 1 64367356 22735 + 9 62566880 18628 + 7 13269161 10502 -
0 2 208147621 86493 + 1 64670123 85725 + 9 62839919 90828 + 7 13155081 53096 -
0 2 208597229 68875 + 1 65174283 72521 + 9 63317767 63942 + 7 13082079 13118 -
0 2 208679384 12866 + 1 65257684 10748 + 9 63393119 8209 + 7 13070383 2355 -
0 2 208778807 42925 + 1 65352311 22671 + 9 63498984 23336 + 7 13030222 16931 -
0 2 209303497 18852 + 1 65809149 16266 + 9 63916383 17545 + 7 14600471 9518 +
0 2 209393185 30249 + 1 65836749 87154 + 9 63949310 88318 + 7 14614938 57914 +
0 2 210491325 307185 + 1 67025875 53160 + 9 65342597 60237 + 7 2439531 60332 +
0 2 210839340 21787 + 1 67108559 41628 + 9 65436570 36611 + 7 2510998 30340 +
0 2 211255260 37442 + 1 67470917 32445 + 9 65760112 38639 + 7 2693917 13595 +
0 2 211357419 25020 + 1 67564310 20368 + 9 65864925 19512 + 7 2717387 17576 +
0 2 211501753 41909 + 1 67640644 38404 + 9 65946061 29915 + 7 2748280 15665 +
0 2 214073886 142009 + 1 70197895 147248 + 9 68594940 13402 + 7 3578401 45012 +
0 2 215481460 161626 + 1 71407955 152798 + 9 69888842 202576 + 7 4072579 35175 +
0 2 215795819 81089 + 1 71707794 73008 + 9 70267129 78444 + 7 4128201 44245 +
0 2 215998809 206884 + 1 71921044 78639 + 9 70475309 54417 + 7 4186127 77463 +
0 2 216379351 37668 + 1 72238527 22251 + 9 70823685 19612 + 7 4287654 17283 +
0 2 216428128 75207 + 1 72266894 30223 + 9 70849851 68077 + 7 4310601 32916 +
0 2 217010070 70787 + 1 72841569 51504 + 9 71450609 54358 + 7 4477615 6805 +
0 2 217105654 43411 + 1 72939664 25343 + 9 71561808 28893 + 7 24270713 11623 -
0 2 217149184 20852 + 1 72978613 3398 + 9 71609508 3571 + 7 24256954 2970 -
0 2 217174732 98813 + 1 72988239 53212 + 9 71622304 106442 + 7 24205015 39956 -
0 2 217325131 114161 + 1 73112966 109037 + 9 71764487 118671 + 7 24096474 78154 -
0 2 217481970 68320 + 1 73270380 50648 + 9 71930361 44318 + 7 24044575 32754 -
0 2 217700695 31003 + 1 73514612 28172 + 9 72113831 27354 + 7 23963891 3716 -
0 2 217743884 18906 + 1 73548249 16661 + 9 72150619 12628 + 7 23955557 603 -
0 2 218870054 141248 + 1 74609546 18274 + 9 73382621 12396 + 7 23318374 38613 -
0 2 219284416 37196 + 1 74968643 9604 + 9 73727767 10411 + 7 23298575 8851 -
0 2 219331393 6007 + 1 74994238 4127 + 9 73753752 3707 + 7 23293198 4397 -
0 2 219337655 76397 + 1 75000237 1443 + 9 73758599 2263 + 7 23292313 749 -
0 2 219450219 12337 + 1 75093993 11584 + 9 73862199 9943 + 7 23283955 3679 -
0 2 219517514 118075 + 1 75159783 56331 + 9 73927185 50965 + 7 23248913 10477 -
0 2 219636138 25401 + 1 75226353 25322 + 9 74000743 14646 + 7 23236336 6927 -
0 2 219705410 21496 + 1 75288715 21146 + 9 74053024 9683 + 7 23223186 7204 -
0 2 219728251 2398 + 1 75310216 3817 + 9 74087362 2586 + 7 23217911 4823 -
0 2 219731155 8091 + 1 75315600 7644 + 9 74091209 6728 + 7 23211472 2622 -
0 2 219739332 30642 + 1 75323361 32589 + 9 74098680 23471 + 7 23200140 11158 -
0 2 219804837 17839 + 1 75400864 18700 + 9 74167526 4571 + 7 23178304 15999 -
0 2 219948257 12933 + 1 75514989 12779 + 9 74272048 11880 + 7 23145966 3191 -
0 2 220121686 6042 + 1 75669740 5981 + 9 74434903 5295 + 7 23074914 4228 -
0 2 220245493 5258 + 1 75837726 5005 + 9 74573625 4933 + 7 23016656 5623 -
0 2 220297081 6829 + 1 75886587 7190 + 9 74625587 2631 + 7 23006510 3769 -
0 2 220312761 3406 + 1 75904839 3377 + 9 74638899 3233 + 7 23000121 1658 -
0 2 220440807 15204 + 1 76006110 8444 + 9 74733621 8110 + 7 22965874 4388 -
0 2 220534497 26392 + 1 76072917 56659 + 9 74799651 56218 + 7 22953129 4260 -
0 2 220606209 4826 + 1 76169759 4609 + 9 74897411 4090 + 7 22905542 2361 -
0 2 220617990 20562 + 1 76187310 11613 + 9 74908883 15857 + 7 22893840 8666 -
0 2 220639493 3473 + 1 76202557 2916 + 9 74928407 2603 + 7 22891011 1595 -
0 2 220665135 18576 + 1 76219647 15359 + 9 74949041 24986 + 7 22867059 16463 +
0 2 220695254 13735 + 1 76244649 12781 + 9 74983839 12091 + 7 22838667 23819 -
0 2 222492822 146727 + 1 78069239 144540 + 9 76867064 136917 + 9 5934964 88661 -
0 2 223267146 99093 + 1 78802545 94056 + 9 77662095 97586 + 9 5752402 22890 -
0 2 223637799 85545 + 1 79132751 70968 + 9 77990374 58793 + 9 5630259 34319 -
0 2 223739044 38144 + 1 79236744 15495 + 9 78058790 33240 + 9 5608900 10660 -
0 2 223976030 33464 + 1 79418330 36226 + 9 78266654 23698 + 9 5550264 24069 -
0 2 224664201 5463 + 1 80200065 1853 + 9 78946080 5309 + 9 5424146 1880 -
0 2 224942604 69981 + 1 80470277 49939 + 9 79193725 49126 + 9 5344193 23380 -
0 2 225043123 26033 + 1 80552822 65338 + 9 79275578 74186 + 9 5329342 9512 -
0 2 225445955 23335 + 1 80958678 15238 + 9 79680280 17910 + 9 5261583 731 -
0 2 225537408 115177 + 1 81026296 56407 + 9 79759505 77360 + 9 5203474 50827 -
0 2 225832347 277283 + 1 81260768 32545 + 9 80023420 113005 + 9 5013481 137675 -
0 2 227802477 64537 + 1 83086180 3698 + 9 81768670 52820 + 9 4410130 3775 -
0 2 227903312 160818 + 1 83138330 98613 + 9 81870131 2399 + 9 4360691 23065 -
0 2 228392506 32576 + 1 83529314 10624 + 9 82230716 23152 + 9 4205743 18297 -
0 2 228539406 82344 + 1 83644345 19017 + 9 82346141 52253 + 9 4151800 26571 -
0 2 228752466 32799 + 1 83818467 11146 + 9 82507110 11325 + 9 4131553 18175 -
0 2 228881109 3680 + 1 83923935 120 + 9 82624383 2578 + 9 4119741 2118 -
0 2 229047213 39790 + 1 84075482 144542 + 9 82760137 124971 + 9 4039763 49343 -
0 2 230834809 154398 + 1 85532356 508 + 9 84145986 34301 + 9 3563293 43413 -
0 2 231932165 14336 + 1 86054695 11088 + 9 84795247 12497 + 9 8253225 6374 +
0 2 231974573 17907 + 1 86101556 962 + 9 84841475 878 + 9 8292437 848 +
0 2 232265884 171493 + 1 86317302 126260 + 9 85133286 30366 + 9 14564823 39928 +
0 2 232462874 3349 + 1 86472218 310 + 9 85254379 1181 + 9 14629930 3622 +
0 2 232521999 9735 + 1 86519402 4625 + 9 85296295 7320 + 9 14635960 6433 +
0 2 232590411 7342 + 1 86555388 1923 + 9 85330227 1572 + 9 14649207 1605 +
0 2 232775775 5013 + 1 86694462 4432 + 9 85474771 3212 + 9 14682790 9282 +
0 2 232799683 48841 + 1 86711214 39696 + 9 85491818 4213 + 9 14693241 29825 +
0 2 232853701 22272 + 1 86755503 12093 + 9 85544092 16893 + 9 14730648 5779 +
0 2 233523404 3875 + 1 87276690 2254 - 9 86068755 11017 - 9 14919891 4284 +
0 2 233547076 8001 + 1 87340800 168 + 9 86122719 6681 + 9 14925454 6039 +
0 2 233593465 9096 + 1 87382168 6788 + 9 86179840 8276 + 9 14950135 3057 +
0 2 233606997 5968 + 1 87397283 321 + 9 86195508 6110 + 9 14953934 4105 +
0 2 233617914 18539 + 1 87405306 6112 + 9 86209428 14792 + 9 14961659 18424 -
0 2 233700807 49217 + 1 87459194 46753 + 9 86259516 47434 + 9 395575 15366 +
0 2 233945960 134517 + 1 87673191 33943 + 9 86478354 31904 + 9 497746 23186 +
0 2 234099921 2385 + 1 87780837 10469 + 9 86736615 3211 + 9 553052 2338 +
0 2 234127728 272449 + 1 87816729 82869 + 9 86760351 102906 + 9 560419 43198 +
0 2 234447132 43994 + 1 87951259 29416 + 9 86895542 34123 + 9 611242 17098 +
0 2 234681066 75632 + 1 88146728 36596 + 9 87085608 67164 + 7 5774379 27482 -
0 2 234813105 155658 + 1 88250428 147427 + 9 87202434 81804 + 7 5703867 58148 -
0 2 235112794 102121 + 1 88499637 86845 + 9 87393678 67440 + 7 5479978 29907 +
0 2 235246181 19226 + 1 88604697 197 + 9 87485132 35725 + 7 5517290 3957 +
0 2 236190694 60412 + 1 89268985 37281 + 9 88432143 16025 + 7 5686844 10584 +
0 2 236690081 630560 + 5 22609582 32212 + 4 6039390 49745 - 7 5112215 285450 -
0 2 237519546 179509 + 1 90238366 110188 + 9 89462481 6501 + 7 4993216 7125 -
0 2 238280705 13371 + 1 90799358 646 + 9 90007280 8921 + 7 4850550 9241 -
0 2 238682680 66706 + 1 91112788 36091 + 9 90324080 25525 + 7 4698752 17303 -
0 2 238761967 601 + 1 91150846 96 + 9 90358800 902 + 7 4695609 1224 -
0 2 238769715 16773 + 1 91155881 9201 + 9 90365091 6510 + 7 4692215 2706 -
0 2 238823100 151780 + 1 91253365 68265 + 9 90429892 131537 + 7 4590039 86118 -
0 2 239303277 25400 + 1 91528717 13164 + 9 90757504 18026 + 9 8786638 1284 -
0 2 239365794 33292 + 1 91577092 250 + 9 90807718 23795 + 9 8773641 8246 -
0 2 239439436 44406 + 11 69758296 11006 - 9 90850111 42167 + 9 8125887 23156 -
0 2 239622376 19745 + 1 91749425 155 + 9 90964164 14849 + 7 5871027 9414 +
0 2 241220898 64640 + 1 92655260 12181 + 9 91860513 33887 + 7 6421664 38535 +
0 2 241975857 104507 + 1 93240123 84952 + 9 92494010 79075 + 9 8746950 25173 -
0 2 242147227 9769 + 1 93375354 8630 + 9 92633348 8120 + 9 8731762 2040 -
0 2 242489756 37268 + 1 93631275 71767 + 9 92892788 30616 + 9 8654000 18990 -
0 2 242575525 38657 + 1 93713365 8333 + 9 92971103 20949 + 9 8624054 11674 -
0 2 242616451 138544 + 1 93752807 48983 + 9 93012705 99166 + 9 8553167 53827 -
0 2 242755175 13608 + 1 93845961 624 + 9 93113095 11254 + 9 8534115 15090 -
0 2 242818932 15359 + 1 93909899 160 + 9 93175495 9627 + 9 8513920 11402 -
0 3 1109629 310649 + 6 105230405 293996 + 4 140456703 238355 + 12 17496497 78207 +
0 3 3086421 40610 + 6 107375874 38201 + 4 142311949 30943 + 12 18022391 9440 +
0 3 3816546 47754 + 6 108191647 40942 + 4 143250788 2150 + 12 18221323 2153 +
0 3 4377838 106110 + 6 108772854 78328 + 4 143842809 80540 + 12 18302247 20554 +
0 3 4996208 5653 + 6 109327554 6088 + 4 144384327 5700 + 12 18512483 2894 +
0 3 5138977 58622 + 6 109451582 40685 + 4 144544390 42897 + 12 18530639 11714 +
0 3 5204433 32209 + 6 109497201 31686 + 4 144594874 28966 + 12 18548034 9970 +
0 3 8518507 66298 + 6 113069279 57648 + 4 148347467 27230 + 12 19163461 10184 +
0 3 8750563 11990 + 6 113256145 12676 + 4 148539404 15053 + 12 19199979 2278 +
0 3 8896561 83585 + 6 113417134 76104 + 4 148697689 90898 + 12 19228887 14225 +
0 3 9002203 264166 + 6 113523233 106724 + 4 148808193 235363 + 12 19255919 66021 +
0 3 9379736 22676 + 6 113846264 22062 + 4 149164046 21463 + 12 19342089 4615 +
0 3 9450677 42466 + 6 113919491 32024 + 4 149231474 38847 + 12 11395560 36945 +
0 3 9666146 52930 + 6 114039135 43475 + 4 149378181 31074 + 12 11442769 30496 +
0 3 9748432 16124 + 6 114112988 15112 + 4 149438252 13498 + 12 11474643 10609 +
0 3 9765705 17637 + 6 114130249 7286 + 4 149454619 9258 + 12 11486970 1244 +
0 3 9796658 11492 + 6 114169900 10857 + 4 149492980 9387 + 12 11490386 2094 +
0 3 9809242 43529 + 6 114183959 8932 + 4 149507239 4920 + 12 11493000 588 +
0 3 9980637 22708 + 6 114316997 16759 + 4 149651584 15210 + 12 2481438 3844 -
0 3 10043136 72498 + 6 114347196 51076 + 4 149700886 43961 + 12 2435776 44254 -
0 3 10158319 9284 + 6 114427097 6263 + 4 149774237 6893 + 12 19348194 847 +
0 3 10181630 74096 + 6 114441716 59942 + 4 149787905 55364 + 12 19351832 11169 +
0 3 10302435 4461 + 6 114523816 3761 + 4 149867407 5545 + 12 19366911 2701 +
0 3 10317617 20238 + 6 114535749 12629 + 4 149882172 10280 + 12 19371083 5951 +
0 3 10832951 122137 + 6 114942274 118473 + 4 150312279 128923 + 12 4110440 81912 +
0 3 11009453 46476 + 6 115113452 13461 + 4 150495532 12391 + 12 4330463 15833 +
0 3 11275687 3728 + 6 115292049 1535 + 4 150676080 1460 + 12 4428280 14921 +
0 3 11289083 282473 + 6 115320079 216853 + 4 151059562 93863 + 12 4449410 11219 +
0 3 11572544 87857 + 6 115539163 58938 + 4 151240483 59744 + 12 4546102 74128 +
0 3 11806920 56442 + 6 115680978 33547 + 4 151383604 33067 + 12 4639692 21450 +
0 3 12169582 6269 + 6 115923591 5757 + 4 151620575 5493 + 12 4781281 46304 +
0 3 12305589 145258 + 6 116038584 130218 + 4 151796046 66131 + 12 4916652 20774 +
0 3 12501010 55112 + 6 116227437 30150 + 4 151921124 32218 + 12 4975799 10137 +
0 3 13332737 103989 + 6 91451524 104614 + 4 125435344 94601 + 12 5679387 51035 +
0 3 13496824 25010 + 6 91596153 17913 + 4 125571251 15235 + 12 5757540 24553 +
0 3 13565662 89247 + 6 91652114 60514 + 4 125644943 40058 + 12 5867613 69043 +
0 3 13835083 61542 + 6 91804248 53465 + 4 125786570 44078 + 12 6093379 33492 +
0 3 14128584 12739 + 6 91910616 9253 + 4 125892499 8211 + 12 10789713 8570 +
0 3 14141546 18634 + 6 91920090 14707 + 4 125904674 10064 + 12 10798516 9328 +
0 3 14161651 33436 + 6 91936102 26065 + 4 125917927 26420 + 12 10811836 7402 +
0 3 14195337 19521 + 6 91962374 6588 + 4 125945306 5145 + 12 10821091 2273 +
0 3 14419146 84456 + 6 92132223 76022 + 4 126158459 31690 + 12 11003114 26377 +
0 3 14505623 51217 + 6 92212636 80413 + 4 126196777 49913 + 12 11039575 212454 +
0 3 14668269 20888 + 6 92326084 21783 + 4 126319049 26402 + 12 11265637 11117 +
0 3 15020426 39422 + 6 92587808 27650 + 4 126566663 22420 + 12 19662457 15296 -
0 3 15065029 16734 + 6 92621624 9888 + 4 126596138 11541 + 12 19651430 1306 +
0 3 15086588 29071 + 6 92636650 22931 + 4 126613955 23284 + 12 19636657 10985 -
0 3 15223007 45806 + 14 26063055 34592 + 16 6784421 35587 + 2 40596214 25229 -
0 3 15271368 77723 + 14 26101006 61577 + 16 6824500 64322 + 2 40548702 41436 -
0 3 15427855 16188 + 14 26205201 16239 + 16 6925026 13337 + 2 40509087 7572 -
0 3 15466645 71617 + 14 26261570 18716 + 16 6976896 58058 + 2 33107833 35096 +
0 3 15577246 40825 + 14 26334127 32914 + 16 7073036 35792 + 2 33154082 17966 +
0 3 15618327 44001 + 14 26388137 6126 + 16 7135603 5896 + 2 33172487 9501 +
0 3 15683750 192183 + 14 26428117 128622 + 16 7169817 77685 + 2 33189745 66713 +
0 3 16191160 56699 + 14 26755406 33934 + 16 7481379 35934 + 2 33411783 21297 +
0 3 16274496 6957 + 14 26807712 5040 + 16 7544092 2423 + 2 33449386 2792 +
0 3 16281744 38368 + 14 26813093 17252 + 16 7551683 22245 + 2 33452413 18636 +
0 3 16332357 197797 + 17 48270020 195407 + 9 6030580 175893 - 2 33475585 94114 +
0 3 16605171 9941 + 17 48554619 1910 + 9 5903864 10179 - 2 33585148 13196 +
0 3 16901456 205634 + 17 48785654 179442 + 9 4687897 185882 - 2 33675156 91549 +
0 3 17174903 582500 + 17 49194802 265864 + 9 4309353 339977 - 2 33806943 181055 +
0 3 18364439 73024 + 17 50022831 93221 + 9 3310346 80582 - 2 34330847 68600 +
0 3 19165021 387116 + 17 51008591 253725 + 9 2086077 460380 - 2 34670411 165075 +
0 3 19895972 54050 + 17 51682297 65025 + 9 1563425 71790 - 2 34921432 18354 +
0 3 19963750 37897 + 17 51763543 28261 + 9 1492864 23541 - 2 34944865 16971 +
0 3 20056998 113861 + 17 51892221 61536 + 9 884757 50012 - 2 34982560 31412 +
0 3 20177052 25596 + 17 51957384 13252 + 9 863665 12731 - 2 35017511 1865 +
0 3 23822404 85360 + 14 13638702 49347 - 15 9069119 1910 + 2 36278790 7512 +
0 3 23909551 17809 + 14 13627115 9295 - 15 9074206 2904 + 2 36290867 9149 +
0 3 23933597 3698 + 14 13624849 2025 - 15 9082738 1500 + 2 36301797 2424 +
0 3 24138664 372614 + 14 13317252 72221 - 15 9279950 89432 + 2 36375757 28946 +
0 3 25735727 64160 + 14 11595108 62173 - 15 10704364 46206 + 2 37027323 19987 +
0 3 25806536 4453 + 14 11586277 8544 - 15 10761864 2373 + 2 37049519 4287 +
0 3 26639265 87963 + 14 10698484 79720 - 15 11524056 779 + 2 37288558 43985 +
0 3 27127728 180119 + 14 10178068 143401 - 15 11862294 65184 + 2 37494571 11157 +
0 3 27389180 84030 + 14 10015318 93610 - 15 12072054 53786 + 2 37557285 79240 +
0 3 27732853 5897 + 9 118580732 861 - 8 123396426 6762 - 2 37710088 3372 +
0 3 28339828 25605 + 9 118146449 331 - 8 122988587 3873 - 2 37943187 13594 +
0 3 30622959 87630 + 9 116170200 88386 - 8 120613332 86858 - 2 38945510 40445 +
0 3 31546259 104621 + 9 115308301 6068 - 8 119701034 66389 - 2 39267956 29085 +
0 3 31675332 319674 + 9 115072802 200647 - 8 119406591 283224 - 2 39303549 70395 +
0 3 32251939 131640 + 9 114839480 55247 - 8 119229117 6533 - 2 39473045 36362 +
0 3 32494572 22061 + 9 114781148 18239 - 8 119169846 15405 - 2 39554277 8644 +
0 3 32539237 44881 + 9 114738726 16387 - 8 119123636 33377 - 2 39569113 21612 +
0 3 32698466 88656 + 9 114627310 55911 - 8 119027205 42899 - 2 39612428 29195 +
0 3 32966630 1541 + 9 114532342 4415 - 8 118902603 1082 - 2 43501932 1070 +
0 3 33127338 29086 + 9 114414837 15370 - 8 118773830 19227 - 2 43566333 10351 +
0 3 33811881 68784 + 9 113785187 53329 - 8 118338726 13873 - 2 43922951 30291 +
0 3 35692196 103879 + 9 112183481 123106 - 8 116694773 119479 - 2 44456306 185062 +
0 3 36830391 30608 + 9 111430329 82507 - 8 115749093 25089 - 2 45047604 36669 +
0 3 37245386 111926 + 9 118608590 56419 + 8 123424277 94113 + 2 48030828 36769 -
0 3 37454438 367124 + 9 118711247 290316 + 8 123546641 310942 + 2 47789757 209707 -
0 3 37863793 122791 + 9 119028990 84948 + 9 73878619 3733 + 2 3973812 67503 +
0 3 38140778 4357 + 9 119440673 953 - 8 124321055 2398 - 2 4295320 9022 +
0 3 38167651 89949 + 9 119340992 85723 - 8 124218507 70099 - 2 4318466 88617 +
0 3 39385431 13879 + 9 120230586 6459 + 8 125104305 12160 + 2 43459277 4382 -
0 3 39811895 450501 + 9 120460076 139065 + 8 125337408 155562 + 2 43091560 188738 -
0 3 40311781 2316 + 9 120619737 147 + 8 125519290 2074 + 2 43066922 3169 -
0 3 41248690 507800 + 9 121240814 179120 + 8 126012295 189859 + 2 42558578 142574 +
0 3 41884278 72565 + 9 121526931 15642 + 8 126215692 88308 + 2 42749377 27323 +
0 3 42259910 6121 + 9 121777495 5895 + 8 126512373 6584 + 2 42924273 4767 +
0 3 42694753 8852 + 9 122071650 238 + 8 127167666 5243 - 2 1576258 10953 +
0 3 42748878 26459 + 9 122108973 152 + 8 127118477 24347 - 2 1594395 27806 +
0 3 42821712 47654 + 9 122195250 99 + 8 127046470 3576 - 2 1633928 986 +
0 3 43034729 25038 + 9 122260878 1202 + 8 126977371 14000 - 2 40267151 5478 -
0 3 43301834 51388 + 9 122411235 14634 + 8 121978090 10022 + 2 40127512 23433 -
0 3 43368422 239531 + 9 122469821 75244 + 8 122023067 92302 + 2 40004711 79917 -
0 3 44755121 8625 + 9 123238163 570 + 8 127710782 3043 + 2 42313185 4507 -
0 3 44763877 91458 + 9 123241711 44923 + 8 127762628 21706 + 2 42278016 34929 -
0 3 44876695 39983 + 9 123325311 28116 + 8 127817223 21203 + 2 42251822 6293 -
0 3 44927251 50955 + 9 123368358 36165 + 8 127842252 30047 + 2 42229157 19893 -
0 3 44978348 35206 + 9 123404578 14690 + 8 127887795 25199 + 2 42198906 19764 -
0 3 45028362 9792 + 9 123442344 108 + 8 127924401 5346 + 2 42183105 6650 -
0 3 45084362 64144 + 9 123471472 35500 + 8 127974157 7753 + 2 42162761 10756 -
0 3 45390660 160260 + 9 123669022 84807 + 8 128162669 89347 + 2 42000531 63160 -
0 3 45596964 85193 + 9 123779755 38228 + 8 128269451 43457 + 2 41950375 21662 -
0 3 45691481 56011 + 9 123830919 47706 + 8 128322633 55471 + 2 41924489 16965 -
0 3 45757534 41020 + 9 123940740 42706 + 8 128382311 89638 + 2 41905901 11060 -
0 3 45829436 14763 + 9 124001627 14316 + 8 128495489 11815 + 2 41891774 8485 -
0 3 45888611 16648 + 9 124085935 1103 + 8 128559262 1103 + 2 41880557 1148 -
0 3 45919988 77908 + 9 124096186 30175 + 8 128566536 41231 + 2 41856493 2741 -
0 3 46023030 1001 + 9 124162853 968 + 8 128635637 968 + 2 41831759 1007 -
0 3 46703415 8355 + 9 110984338 911 - 8 115274783 6827 - 2 2820164 4522 +
0 3 46885439 26734 + 9 110836004 25458 - 8 115119114 20840 - 2 3088195 106221 +
0 3 46923813 55017 + 9 110769815 55095 - 8 115104959 2866 - 2 3334037 40777 +
0 3 47018514 107358 + 9 110664690 39116 - 8 114995076 23684 - 2 3385232 36519 +
0 3 47230478 54202 + 9 110584909 48295 - 8 114887059 38547 - 2 3441679 19965 +
0 3 47285032 63862 + 9 110533977 50587 - 8 114824212 24336 - 2 3473213 10133 +
0 3 47852778 238217 + 9 110024424 152870 - 8 114374184 81321 - 2 230323 56475 -
0 3 48160457 29940 + 9 109969515 16784 - 8 114257402 16426 - 2 170901 6738 -
0 3 48405855 25609 + 9 109258863 3732 - 8 114133689 17736 - 12 11325741 29934 -
0 3 48434179 2962 + 9 109245766 70 - 8 114122520 3064 - 12 11286475 3498 -
0 3 48448783 20852 + 9 109223015 159 - 8 114092863 13841 - 12 3348143 7709 -
0 3 48469789 33031 + 9 109201938 12778 - 8 114089073 709 - 12 3331226 4132 +
0 3 48562098 31182 + 9 109116377 18508 - 8 114001399 20742 - 12 9124852 19606 -
0 3 48623753 9768 + 9 109015546 58417 - 8 113945294 9485 - 12 9100196 5129 -
0 3 48634497 25887 + 9 109004556 54 - 8 113902621 12705 - 12 9075969 20010 -
0 3 48746107 98168 + 9 108857004 37979 - 8 113765837 59094 - 12 11706846 48193 -
0 3 48853378 41932 + 9 108826561 8105 - 8 113734708 21304 - 12 11673685 9975 -
0 3 48986353 17222 + 9 108743546 17778 - 8 113644290 17924 - 12 11628866 6196 -
0 3 49011936 3080 + 9 108734460 182 - 8 113637395 761 - 12 11621093 3772 -
0 3 49026378 47084 + 9 108698887 21749 - 8 113595422 16642 - 12 11584241 16875 -
0 3 49466603 65453 + 9 108387442 61518 - 8 113492694 10194 - 12 2149753 209 -
0 3 49720740 62238 + 9 108203730 8099 - 8 113292262 43828 - 12 2106037 7400 +
0 3 49905320 20936 + 9 108067685 14951 - 8 113186261 4265 - 12 2265896 4072 +
0 3 49936533 137160 + 9 108026771 8822 - 8 113047429 100751 - 12 2274927 60632 +
0 3 50314252 4920 + 9 107746423 3650 - 8 112837445 8885 - 12 1262635 1979 +
0 3 50337558 5737 + 9 107724753 3863 - 8 112813785 3951 - 12 1248233 7838 +
0 3 50343938 3560 + 9 107719540 3460 - 8 112809254 2779 - 12 1256800 2110 +
0 3 50602933 5282 + 9 107473323 5960 - 8 112560604 3864 - 12 1650761 5510 +
0 3 50613613 32118 + 9 107432228 34946 - 8 112518247 32575 - 12 1661383 39695 +
0 3 50775114 602924 + 9 107072677 336479 - 8 112136137 352153 - 12 1764876 183417 +
0 3 51381546 4277 + 9 107066058 464 - 8 112129803 2898 - 12 1956046 2112 +
0 3 51664333 33052 + 9 106837120 554 - 8 111872528 23576 - 12 2550162 21243 +
0 3 51700154 11517 + 9 106823300 9355 - 8 111857820 11761 - 12 2573539 4022 +
0 3 52393496 8982 + 14 25978053 8343 - 16 6684872 7298 - 12 2765490 11356 +
0 3 52425737 11775 + 14 25944171 10385 - 16 6651413 10338 - 12 2778569 3606 +
0 3 52443587 2940 + 14 25934372 3598 - 16 6640766 1563 - 12 480668 5277 +
0 3 52447603 37950 + 14 25896702 20620 - 16 6602121 35726 - 12 487456 33526 +
0 3 52487840 29138 + 14 25864723 29621 - 16 6567701 30269 - 12 533071 44206 +
0 3 52539354 131724 + 14 25748641 62312 - 16 6456200 49798 - 12 610624 56755 +
0 3 52677284 8572 + 14 25738328 6546 - 16 6444433 5940 - 12 669310 7897 +
0 3 52685856 5869 + 14 25727589 10290 - 16 6436560 7374 - 12 678279 5347 +
0 3 52697469 2061 + 14 25725712 1713 - 16 6427558 1172 - 12 684345 2241 +
0 3 52703141 59136 + 14 25677049 36237 - 16 6386986 35275 - 12 688596 16603 +
0 3 52786159 14000 + 14 25633989 15231 - 16 6341138 17620 - 12 711704 16068 +
0 3 52824487 64408 + 14 25550182 50066 - 16 6248894 58932 - 12 748188 14037 +
0 3 52896500 140874 + 14 25493664 48893 - 16 6185603 54911 - 12 780487 30698 +
0 3 53082159 39605 + 14 25383783 36376 - 16 6081959 10509 - 12 1049491 9453 +
0 3 53152563 31333 + 14 25324029 15323 - 16 5954743 13387 - 12 1167023 30632 +
0 3 53217021 30374 + 14 25276897 24444 - 16 5908764 24818 - 12 7006356 22493 +
0 3 53278736 60249 + 14 25207264 43744 - 16 5840676 42703 - 12 7041785 28833 +
0 3 53809152 28372 + 14 24760464 7112 - 16 5373903 5619 - 12 7278587 6960 +
0 3 53859343 14184 + 14 24707570 14826 - 16 5318581 14367 - 12 7293464 6850 +
0 3 53876575 6748 + 14 24697689 6568 - 16 5306491 7030 - 12 7301146 4057 +
0 3 54909834 6757 + 14 23750915 9187 - 16 4288050 5605 - 12 7722493 3586 +
0 3 55458955 13300 + 14 23241057 18083 - 16 3782023 17600 - 12 7965439 8524 +
0 3 55690754 735668 + 14 22389607 492984 - 16 2932781 649501 - 12 8113167 288327 +
0 3 56718794 74507 + 14 22000904 138662 - 16 2595757 67373 - 12 8491863 101125 +
0 3 57085626 76056 + 14 21768289 67528 - 16 2291838 63089 - 12 8611393 38507 +
0 3 57189573 2055 + 14 21729118 1964 - 16 2255486 1515 - 12 8659995 9226 +
0 3 57219180 41883 + 14 21653667 47069 - 16 2182808 44972 - 12 8669460 24380 +
0 3 57499818 5297 + 14 21377511 4027 - 16 1980662 3918 - 12 8773976 3619 +
0 3 57514442 26020 + 14 21350123 18697 - 16 1955961 15516 - 12 8782482 3522 +
0 3 57568530 67621 + 14 21291979 51726 - 16 1896119 46180 - 12 8795261 18174 +
0 3 57784391 87851 + 14 21125289 47011 - 16 1707269 44408 - 12 8875307 21310 +
0 3 58135697 18340 + 14 3253924 27821 + 15 18909363 25988 - 12 8990814 3369 +
